CO_HK,CCO_NUMBER,CCO_ITEM,CCO_DATE,CSOLD_TO_PARTY,CCBF,CMATERIAL_NO,CSTATUS,CORDER_TYPE,IORDER_QTY,IDELIVERY_QTY,IBILLING_QTY,IPGI_QTY,IOPEN_DELIVERY_QTY,IBALANCE_QTY,IUNIT_PRICE,IAMOUNT,CSALES_UNIT,CSHIP_TO_PARTY,CLOCAL_CURRENCY,CREJECTION_REASON,CSALES_ORG,CDCHL,CDIVISION,CDELIVERY_CREATE_DATE,COVERALL_STATUS,CDELIVERY_STATUS,CBILLING_STATUS,CITEM_CATEGORY,CPLANT,CSALES_DISTRICT,CCUSTOMER_PO_NUMBER,CCUSTOMER_MATERIAL,CSHIPPING_POINT,CROUTE,CSALES_OFFICE,CORDER_REASON,CSHIPPING_CONDITION,CWBS_ELEMENT,CPRICE_LIST,INITIAL_REQUEST_DELIVERY_DATE,COrder_Downgraded_DATE,cOrder_delivery_block_in_header,LOADDATE
0x983F4EE307078532866B3707B7E4C27E7F763B64,2001176773,000330,20231220,0118004312,001,0986T16627HDU,A,ZSO,2.000,0,0,0,0,2,120.00,240.00,KAM3,0118403448,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130844,BD-BO-Common|363,66A1,XMNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5C69A5D81DC0717FC67AFBEB437672BB1A89F474,2001176773,000420,20231220,0118004312,001,0986T148897CE,A,ZSO,2.000,0,0,0,0,2,69.80,139.60,KAM3,0118403448,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130844,BR-BOSCH-SPECR|9,66A1,XMNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x004A41F332CA7CE0A31EF6413AF8B20E59F4C952,2001176773,000590,20231220,0118004312,001,0986T148577CE,A,ZSO,2.000,0,0,0,0,2,53.10,106.20,KAM3,0118403448,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130844,BR-BOSCH-SPECR|42,66A1,XMNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xBF83CA12787177AC4A1F28E43D2B27FD0569BB81,2001176768,000110,20231220,0118004312,011,3397016344HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,WP-BOSCH-SPEC|28,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCA3F32C399E8177E6201822BE1B5E372FA624461,2001176768,000140,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,WP-BO-SHENYITZ|17,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xBD2233EE5EADF0A48582CEB070F2A6DF8CD1B2D2,2001176768,000160,20231220,0118004312,011,3397014242KC0,A,ZSO,5.000,0,0,0,0,5,135.00,675.00,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,WP-BO-SHENYITZ|7,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x47B6560DCDA8E9622BA43B145E6984F35BF1AFE2,2001176768,000170,20231220,0118004312,011,3397016341HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,WP-BOSCH-SPEC|25,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xAA9B35BE8BFFF80BFA5B67C3E77B54906E34F00C,2001176768,000200,20231220,0118004312,001,0986AB5984HDU,A,ZSO,2.000,0,0,0,0,2,89.00,178.00,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,BD-BO-Common|181,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x28F6BBF029C0129E8EAE0896E02F24871C51E35E,2001176768,000260,20231220,0118004312,001,0986T148567CE,A,ZSO,2.000,0,0,0,0,2,52.21,104.42,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,BR-BOSCH-SPECR|39,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCA4F9AC79EA4E11C016D0F753746E0D589A71D81,2001176768,000290,20231220,0118004312,001,0986T16763HDU,A,ZSO,2.000,0,0,0,0,2,150.00,300.00,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,BD-BO-BDT|81,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xA7D997D13A956637ED96DFB5E24237086A72F6C9,2001176768,000300,20231220,0118004312,001,0986T148657CE,A,ZSO,2.000,0,0,0,0,2,76.17,152.34,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,BR-BOSCH-SPECF|5,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x02E552A8EE58DB13A1E1646B0CE6027FC1970067,2001176768,000400,20231220,0118004312,001,0986T148897CE,A,ZSO,2.000,0,0,0,0,2,69.80,139.60,KAM3,0118403462,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130884,BR-BOSCH-SPECR|9,66A1,KHNRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xEBB5F89FDEB013968EC9FC10E6EB72A53FAF7997,2001176742,000070,20231220,0118000652,007,0092S67921KZ8,A,ZSO,15.000,0,0,0,0,15,949.85,14247.75,NULL,0118402616,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598296,133550,66A1,HFEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x230A0C89CBDF6BC3075064CE32D4CB16342395ED,2001176742,000080,20231220,0118000652,007,0092S67922KZ8,A,ZSO,14.000,0,0,0,0,14,1134.43,15882.02,NULL,0118402616,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598296,133551,66A1,HFEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB68516D61ABF6B36F1E3947322210754B23C7D9B,2001176832,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,2160.000,0,0,0,0,2160,25.12,54259.20,NULL,0118400949,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160598324,016056,66A1,YYYRN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x29A113FEC0B6DE52FBB3B5D5098EC0DB029BD156,2001176771,000030,20231220,0118004312,011,3397016234BXF,A,ZSO,25.000,0,0,0,0,25,35.87,896.75,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BOSCH-SPEC|14,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD46393576F9C23494E2AECBD55BADC38F6F1EB76,2001176771,000070,20231220,0118004312,011,3397016321HTD,A,ZSO,15.000,0,0,0,0,15,22.25,333.75,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BOSCH-U|13,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD2880556EB506B67F626ACEA6ABFD00FDEC55A08,2001176771,000090,20231220,0118004312,001,0986T148567CE,A,ZSO,14.000,0,0,0,0,14,52.21,730.94,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,BR-BOSCH-SPECR|39,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x2B48C7FB2B429ACFCE96B5CB9AF0A50FF89FA891,2001176771,000130,20231220,0118004312,011,3397016341HTD,A,ZSO,10.000,0,0,0,0,10,22.25,222.50,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BOSCH-SPEC|25,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5AB9A7C18640FAE7595830369A7E8F5BF09D8398,2001176771,000140,20231220,0118004312,011,3397016908BXF,A,ZSO,10.000,0,0,0,0,10,35.87,358.70,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BOSCH-U|11,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x23E68F39A7F02068B5F338E22F10FB6F2AF36D63,2001176771,000290,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BO-SHENYITZ|17,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x99A63B608407AFE84977E7C4A5F07EA4B410D43F,2001176771,000300,20231220,0118004312,011,3397014204KC0,A,ZSO,5.000,0,0,0,0,5,127.00,635.00,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,WP-BO-SHENYITZ|3,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x630ECDA300A8C973DDCAF28C7D71153176AAD49F,2001176771,000340,20231220,0118004312,001,0986T148517CE,A,ZSO,4.000,0,0,0,0,4,73.42,293.68,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,BR-BOSCH-SPECF|54,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC39ECDFC4E377D3DDC946B02B88CA6B09C95BEFF,2001176771,000350,20231220,0118004312,001,0986T148577CE,A,ZSO,4.000,0,0,0,0,4,53.10,212.40,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,BR-BOSCH-SPECR|42,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0D0F3C0F3707B276771EACBD04B2908B60A74216,2001176771,000470,20231220,0118004312,001,0986T16278HDU,A,ZSO,2.000,0,0,0,0,2,160.00,320.00,KAM3,0118403455,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130841,BD-BO-BDT|93,66A1,WUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB8490AC49F3967FC865D9FD75D49412F57F31923,2001176678,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,5184.000,0,0,0,0,5184,30.00,155520.00,NULL,0118400836,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219150597169,88495927,66A1,TJJRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x85B33C0AFCB8B28DF8C998066384F6AF8AC26C04,2001176792,000060,20231220,0118000652,007,0092S47377WRT,A,ZSO,48.000,0,0,0,0,48,279.44,13413.12,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,7688399,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x00DA54248572422A192221A26D8E891CCC800F40,2001176792,000070,20231220,0118000652,007,0092S47374WRT,B,ZSO,72.000,35,0,0,35,37,336.45,24224.40,NULL,0118401123,CNY," ",CN20,G1,40,20231220,B,B," ",ZSO,66A1,NULL,PO231220080597187,7688398,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xEB7230CE503297BCBE33949C6F535943B3D7A082,2001176792,000080,20231220,0118000652,007,0092S67921KZ8,A,ZSO,60.000,0,0,0,0,60,949.85,56991.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,133550,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x478CF7F9DC747E9A5340AEDE8B823F87F68DFFE9,2001176792,000120,20231220,0118000652,007,0092S47375WRT,A,ZSO,60.000,0,0,0,0,60,453.09,27185.40,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,8498663,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF960CAAE5CC237C7DA7F251706D4FCE369E9DA15,2001176792,000140,20231220,0118000652,007,0092S47358WRT,B,ZSO,96.000,48,0,0,48,48,285.43,27401.28,NULL,0118401123,CNY," ",CN20,G1,40,20231220,B,B," ",ZSO,66A1,NULL,PO231220080597187,7688390,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x59F4AFF6190FE4C6B1135523A2414707FB3C3B17,2001176792,000150,20231220,0118000652,007,0092S47364WRT,A,ZSO,20.000,0,0,0,0,20,362.27,7245.40,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,8498657,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xEACD10991E82D59F94F9EFA1E3D048ADEF3C6577,2001176792,000160,20231220,0118000652,007,0092S47367WRT,A,ZSO,22.000,0,0,0,0,22,264.63,5821.86,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,8498660,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xDD5324CE365FDDE24447BC898A3506E2C947E934,2001176792,000190,20231220,0118000652,007,0092S47354WRT,A,ZSO,340.000,0,0,0,0,340,192.45,65433.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,7688387,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF17F1224F1DC33096621EE03D3CD3EEFE020D0B4,2001176792,000200,20231220,0118000652,007,0092S47352WRT,A,ZSO,340.000,0,0,0,0,340,195.45,66453.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,7688386,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x1C40DB35944F3117BCD9A68B4195836A540C4FA1,2001176792,000210,20231220,0118000652,007,0092S67922KZ8,A,ZSO,14.000,0,0,0,0,14,1134.43,15882.02,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,133551,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCE19CF49D8F91563FF6B259CD2569AA66D0B73AF,2001176792,000230,20231220,0118000652,007,0092S67913KZ8,A,ZSO,9.000,0,0,0,0,9,516.11,4644.99,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220080597187,133546,66A1,SHEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x68481667DC66704F1F956CFF6B9E439ADC014526,2001176794,000010,20231220,0118002097,008,0986AF661681W,A,ZSO,200.000,0,0,0,0,200,48.00,9600.00,NULL,0118402587,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,五十铃," ",66A1,HGHRN4,SCN," ",70,00000000,NULL,20240101,00000000," ",2023-12-21 00:24:22.8400000
0xA5C02058937E205D6AFA02CECBA485BDF6A2E1B1,2001176785,000010,20231220,0118000652,010,0242236510EFU,A,ZSO,200.000,0,0,0,0,200,32.54,6508.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598793,021667,66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0FB9538014F1F428665C22C237A99152C7A79DE1,2001176785,000020,20231220,0118000652,010,0242236618000,A,ZSO,2400.000,0,0,0,0,2400,13.18,31632.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598793,113675,66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x2647529935D16F95A2890396360284FB216C8798,2001176785,000030,20231220,0118000652,010,02422296607UY,A,ZSO,6000.000,0,0,0,0,6000,6.70,40200.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598793,021669,66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0CAFCDCA48C9249FD5D9E4E7E8EFFA5898BC49D0,2001176785,000040,20231220,0118000652,010,0242235776EFU,A,ZSO,1000.000,0,0,0,0,1000,30.96,30960.00,NULL,0118401123,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598793,021658,66A1,SHERN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x656D4E94146C7B47BDBB7A70291D3B16EFA4B379,2001176680,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,2160.000,0,0,0,0,2160,30.00,64800.00,NULL,0118402907,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219150598142,88495927,66A1,SJZRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xEA3389DB2FB1ACA60C73BEE79139DDF714FB3A3A,2001176774,000050,20231220,0118004312,011,3397016900BXF,B,ZSO,50.000,45,0,0,45,5,35.87,1793.50,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,B,B," ",ZSO,66A1,KAM3,273130830,WP-BOSCH-U|3,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF0DEC7A16C753BCFFADB9B0D3603A372FE7F6BD4,2001176774,000080,20231220,0118004312,001,0986T148567CE,A,ZSO,16.000,0,0,0,0,16,52.21,835.36,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,BR-BOSCH-SPECR|39,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0B10D2F1197920D52BAB6342B12B79E3F1E6704B,2001176774,000120,20231220,0118004312,008,0986AF0537KZ7,A,ZSO,12.000,0,0,0,0,12,13.50,162.00,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,FI-BOSCH-OIL|8,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x9DE87DA1E61DE241CC32F2785FE8BC4C104C7764,2001176774,000240,20231220,0118004312,011,3397016321HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,WP-BOSCH-U|13,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD894D76BE5F9FB4B7E00F974048228C82010DDBB,2001176774,000250,20231220,0118004312,001,0986T16830HDU,A,ZSO,4.000,0,0,0,0,4,206.00,824.00,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,BD-BO-BDT|43,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xE98C4F30C79E103F10FDE630E56C4D836B411A74,2001176774,000380,20231220,0118004312,001,0986T16391HDU,A,ZSO,2.000,0,0,0,0,2,159.00,318.00,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,BD-BO-Common|367,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xBF090D8C1BFB7E412A032D6AC290D3951D547CC8,2001176774,000430,20231220,0118004312,001,0986T148517CE,A,ZSO,2.000,0,0,0,0,2,73.42,146.84,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,BR-BOSCH-SPECF|54,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x4759DC3B83CD8A8AB2040E4D97395B3279337218,2001176774,000480,20231220,0118004312,001,0986T16296HDU,A,ZSO,2.000,0,0,0,0,2,200.00,400.00,KAM3,0118403449,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130830,BD-BO-BDT|91,66A1,SHARN3,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x2B17E732FD8EACCA4AFB5919007E89C17F3C4FBA,2001176754,000040,20231220,0118004312,001,0986T148567CE,A,ZSO,6.000,0,0,0,0,6,52.21,313.26,KAM3,0118403451,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130817,BR-BOSCH-SPECR|39,66A1,YYYRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x515B77EEB1E8279A814B49EF6841D172DAF9B490,2001176754,000120,20231220,0118004312,001,0986T16830HDU,A,ZSO,2.000,0,0,0,0,2,206.00,412.00,KAM3,0118403451,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130817,BD-BO-BDT|43,66A1,YYYRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x703687795E739003D3470CBCEC80DBA1D4E89F9C,2001176754,000190,20231220,0118004312,001,0986T148517CE,A,ZSO,2.000,0,0,0,0,2,73.42,146.84,KAM3,0118403451,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130817,BR-BOSCH-SPECF|54,66A1,YYYRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xABA2869B54131C4E3B2634D60A4A3C6795F9B006,2001176754,000200,20231220,0118004312,001,0986T148577CE,A,ZSO,2.000,0,0,0,0,2,53.10,106.20,KAM3,0118403451,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130817,BR-BOSCH-SPECR|42,66A1,YYYRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0174798BA18F29EFF841B2304EC8DF03FFBD398F,2001176594,000280,20231219,0118006073,001,0986T11294HDU,A,ZSO,3.000,0,0,0,0,3,82.22,246.66,NULL,0118404428,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x4DADA413A3AFFC6ECEE7FE1F4748F99C5056B081,2001176626,000010,20231219,0118004905,009,0280218407000,A,ZSO,3.000,0,0,0,0,3,541.82,1625.46,NULL,0118403703,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,DNGRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x73280D6619E5609AD0E14706F9384BF5DFE00151,2001176603,000010,20231219,0118000925,001,0986T11451HDU,A,ZSO,2.000,0,0,0,0,2,47.43,94.86,NULL,0118402070,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SJZRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x4375FD58DF9BCC569EF586B1FD1D876F8295E60E,2001176759,000040,20231220,0118004312,011,3397016344HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403461,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130862,WP-BOSCH-SPEC|28,66A1,KMGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xFFCC751494B51CC99A58E31BA3C9BF37586AB6A9,2001176759,000140,20231220,0118004312,001,0986T16830HDU,A,ZSO,2.000,0,0,0,0,2,206.00,412.00,KAM3,0118403461,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130862,BD-BO-BDT|43,66A1,KMGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x21F7E81F84BEC7761549A7AC115228D978A31E0A,2001176759,000150,20231220,0118004312,001,0986AB5984HDU,A,ZSO,2.000,0,0,0,0,2,89.00,178.00,KAM3,0118403461,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130862,BD-BO-Common|181,66A1,KMGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x19AA9145875B4410DDBD0A961BDF594A9370B9AE,2001176759,000400,20231220,0118004312,001,0986T148567CE,A,ZSO,2.000,0,0,0,0,2,52.21,104.42,KAM3,0118403461,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130862,BR-BOSCH-SPECR|39,66A1,KMGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x620BD6D4E374B4114B05BA182E4BA1CA1E3BA314,2001176684,000010,20231219,0118006509,011,3397016386KZ7,A,ZSO,30.000,0,0,0,0,30,25.70,771.00,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x1447286B72E35DF01AB6429CD021F015569CFD80,2001176684,000020,20231219,0118006509,011,3397016385KZ7,A,ZSO,90.000,0,0,0,0,90,24.90,2241.00,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xAC9478348EB6382723DE33D4B4A3BDEA1EBF223C,2001176684,000030,20231219,0118006509,011,3397016384KZ7,A,ZSO,30.000,0,0,0,0,30,24.84,745.20,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xC3B35A9A7F44E25BE7E8A20AD7102DA7EECE3607,2001176782,000010,20231220,0118000652,007,0092S47365WRT,A,ZSO,10.000,0,0,0,0,10,359.28,3592.80,NULL,0118400949,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220130598301,8498658,66A1,CKGDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
